#,Region,Community,Slug,Community Source #1 (StatCan),Community Source #2 (BC Stats),Community Source #3 (List of BC Local Govts),Community Source #4 (Municipal search),Community Source #5 (Destination BC),ECCC Station (mapped),ECCC Historical Data,ECCC Normals 1981-2010,ECCC Normals 1991-2020,ECCC Weather Alerts,Your Verified Municipal URL,Your Notes
28,Fraser Valley,Hope,hope,https://www12.statcan.gc.ca/census-recensement/2021/dp-pd/prof/search/search.cfm?Lang=E&SearchText=Hope%20British%20Columbia,https://www2.gov.bc.ca/gov/content/data/statistics/people-population-community,https://www2.gov.bc.ca/gov/content/governments/local-governments/facts-framework/systems/list-of-bc-local-governments,https://www.google.com/search?q=Hope+British+Columbia+official+municipal+website,https://www.hellobc.com/search/?query=Hope,Hope Slide,https://climate.weather.gc.ca/historical_data/search_historic_data_e.html?searchType=stnName&timeframe=1&txtStationName=Hope&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1981_2010_e.html?searchType=stnName&txtStationName=Hope&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1991_2020_e.html?searchType=stnName&txtStationName=Hope&searchMethod=contains&province=BC&provBut=Search,https://weather.gc.ca/warnings/index_e.html?prov=bc,,
29,Fraser Valley,Kent,kent,https://www12.statcan.gc.ca/census-recensement/2021/dp-pd/prof/search/search.cfm?Lang=E&SearchText=Kent%20British%20Columbia,https://www2.gov.bc.ca/gov/content/data/statistics/people-population-community,https://www2.gov.bc.ca/gov/content/governments/local-governments/facts-framework/systems/list-of-bc-local-governments,https://www.google.com/search?q=Kent+British+Columbia+official+municipal+website,https://www.hellobc.com/search/?query=Kent,Abbotsford A,https://climate.weather.gc.ca/historical_data/search_historic_data_e.html?searchType=stnName&timeframe=1&txtStationName=Kent&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1981_2010_e.html?searchType=stnName&txtStationName=Kent&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1991_2020_e.html?searchType=stnName&txtStationName=Kent&searchMethod=contains&province=BC&provBut=Search,https://weather.gc.ca/warnings/index_e.html?prov=bc,,
30,Fraser Valley,Mission,mission,https://www12.statcan.gc.ca/census-recensement/2021/dp-pd/prof/search/search.cfm?Lang=E&SearchText=Mission%20British%20Columbia,https://www2.gov.bc.ca/gov/content/data/statistics/people-population-community,https://www2.gov.bc.ca/gov/content/governments/local-governments/facts-framework/systems/list-of-bc-local-governments,https://www.google.com/search?q=Mission+British+Columbia+official+municipal+website,https://www.hellobc.com/search/?query=Mission,Abbotsford A,https://climate.weather.gc.ca/historical_data/search_historic_data_e.html?searchType=stnName&timeframe=1&txtStationName=Mission&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1981_2010_e.html?searchType=stnName&txtStationName=Mission&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1991_2020_e.html?searchType=stnName&txtStationName=Mission&searchMethod=contains&province=BC&provBut=Search,https://weather.gc.ca/warnings/index_e.html?prov=bc,,
31,Fraser Valley,Spuzzum,spuzzum,https://www12.statcan.gc.ca/census-recensement/2021/dp-pd/prof/search/search.cfm?Lang=E&SearchText=Spuzzum%20British%20Columbia,https://www2.gov.bc.ca/gov/content/data/statistics/people-population-community,https://www2.gov.bc.ca/gov/content/governments/local-governments/facts-framework/systems/list-of-bc-local-governments,https://www.google.com/search?q=Spuzzum+British+Columbia+official+municipal+website,https://www.hellobc.com/search/?query=Spuzzum,Abbotsford A,https://climate.weather.gc.ca/historical_data/search_historic_data_e.html?searchType=stnName&timeframe=1&txtStationName=Spuzzum&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1981_2010_e.html?searchType=stnName&txtStationName=Spuzzum&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1991_2020_e.html?searchType=stnName&txtStationName=Spuzzum&searchMethod=contains&province=BC&provBut=Search,https://weather.gc.ca/warnings/index_e.html?prov=bc,,
32,Fraser Valley,Yale,yale,https://www12.statcan.gc.ca/census-recensement/2021/dp-pd/prof/search/search.cfm?Lang=E&SearchText=Yale%20British%20Columbia,https://www2.gov.bc.ca/gov/content/data/statistics/people-population-community,https://www2.gov.bc.ca/gov/content/governments/local-governments/facts-framework/systems/list-of-bc-local-governments,https://www.google.com/search?q=Yale+British+Columbia+official+municipal+website,https://www.hellobc.com/search/?query=Yale,Abbotsford A,https://climate.weather.gc.ca/historical_data/search_historic_data_e.html?searchType=stnName&timeframe=1&txtStationName=Yale&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1981_2010_e.html?searchType=stnName&txtStationName=Yale&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1991_2020_e.html?searchType=stnName&txtStationName=Yale&searchMethod=contains&province=BC&provBut=Search,https://weather.gc.ca/warnings/index_e.html?prov=bc,,
33,Sea-to-Sky,Britannia Beach,britannia-beach,https://www12.statcan.gc.ca/census-recensement/2021/dp-pd/prof/search/search.cfm?Lang=E&SearchText=Britannia+Beach%20British%20Columbia,https://www2.gov.bc.ca/gov/content/data/statistics/people-population-community,https://www2.gov.bc.ca/gov/content/governments/local-governments/facts-framework/systems/list-of-bc-local-governments,https://www.google.com/search?q=Britannia+Beach+British+Columbia+official+municipal+website,https://www.hellobc.com/search/?query=Britannia+Beach,Vancouver Intl A,https://climate.weather.gc.ca/historical_data/search_historic_data_e.html?searchType=stnName&timeframe=1&txtStationName=Britannia+Beach&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1981_2010_e.html?searchType=stnName&txtStationName=Britannia+Beach&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1991_2020_e.html?searchType=stnName&txtStationName=Britannia+Beach&searchMethod=contains&province=BC&provBut=Search,https://weather.gc.ca/warnings/index_e.html?prov=bc,,
34,Sea-to-Sky,Furry Creek,furry-creek,https://www12.statcan.gc.ca/census-recensement/2021/dp-pd/prof/search/search.cfm?Lang=E&SearchText=Furry+Creek%20British%20Columbia,https://www2.gov.bc.ca/gov/content/data/statistics/people-population-community,https://www2.gov.bc.ca/gov/content/governments/local-governments/facts-framework/systems/list-of-bc-local-governments,https://www.google.com/search?q=Furry+Creek+British+Columbia+official+municipal+website,https://www.hellobc.com/search/?query=Furry+Creek,Vancouver Intl A,https://climate.weather.gc.ca/historical_data/search_historic_data_e.html?searchType=stnName&timeframe=1&txtStationName=Furry+Creek&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1981_2010_e.html?searchType=stnName&txtStationName=Furry+Creek&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1991_2020_e.html?searchType=stnName&txtStationName=Furry+Creek&searchMethod=contains&province=BC&provBut=Search,https://weather.gc.ca/warnings/index_e.html?prov=bc,,
35,Sea-to-Sky,Squamish,squamish,https://www12.statcan.gc.ca/census-recensement/2021/dp-pd/prof/search/search.cfm?Lang=E&SearchText=Squamish%20British%20Columbia,https://www2.gov.bc.ca/gov/content/data/statistics/people-population-community,https://www2.gov.bc.ca/gov/content/governments/local-governments/facts-framework/systems/list-of-bc-local-governments,https://www.google.com/search?q=Squamish+British+Columbia+official+municipal+website,https://www.hellobc.com/search/?query=Squamish,Vancouver Intl A,https://climate.weather.gc.ca/historical_data/search_historic_data_e.html?searchType=stnName&timeframe=1&txtStationName=Squamish&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1981_2010_e.html?searchType=stnName&txtStationName=Squamish&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1991_2020_e.html?searchType=stnName&txtStationName=Squamish&searchMethod=contains&province=BC&provBut=Search,https://weather.gc.ca/warnings/index_e.html?prov=bc,,
36,Sea-to-Sky,Whistler,whistler,https://www12.statcan.gc.ca/census-recensement/2021/dp-pd/prof/search/search.cfm?Lang=E&SearchText=Whistler%20British%20Columbia,https://www2.gov.bc.ca/gov/content/data/statistics/people-population-community,https://www2.gov.bc.ca/gov/content/governments/local-governments/facts-framework/systems/list-of-bc-local-governments,https://www.google.com/search?q=Whistler+British+Columbia+official+municipal+website,https://www.hellobc.com/search/?query=Whistler,Whistler,https://climate.weather.gc.ca/historical_data/search_historic_data_e.html?searchType=stnName&timeframe=1&txtStationName=Whistler&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1981_2010_e.html?searchType=stnName&txtStationName=Whistler&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1991_2020_e.html?searchType=stnName&txtStationName=Whistler&searchMethod=contains&province=BC&provBut=Search,https://weather.gc.ca/warnings/index_e.html?prov=bc,,
37,Sunshine Coast,Earls Cove,earls-cove,https://www12.statcan.gc.ca/census-recensement/2021/dp-pd/prof/search/search.cfm?Lang=E&SearchText=Earls+Cove%20British%20Columbia,https://www2.gov.bc.ca/gov/content/data/statistics/people-population-community,https://www2.gov.bc.ca/gov/content/governments/local-governments/facts-framework/systems/list-of-bc-local-governments,https://www.google.com/search?q=Earls+Cove+British+Columbia+official+municipal+website,https://www.hellobc.com/search/?query=Earls+Cove,Powell River A,https://climate.weather.gc.ca/historical_data/search_historic_data_e.html?searchType=stnName&timeframe=1&txtStationName=Earls+Cove&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1981_2010_e.html?searchType=stnName&txtStationName=Earls+Cove&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1991_2020_e.html?searchType=stnName&txtStationName=Earls+Cove&searchMethod=contains&province=BC&provBut=Search,https://weather.gc.ca/warnings/index_e.html?prov=bc,,
38,Sunshine Coast,Gibsons,gibsons,https://www12.statcan.gc.ca/census-recensement/2021/dp-pd/prof/search/search.cfm?Lang=E&SearchText=Gibsons%20British%20Columbia,https://www2.gov.bc.ca/gov/content/data/statistics/people-population-community,https://www2.gov.bc.ca/gov/content/governments/local-governments/facts-framework/systems/list-of-bc-local-governments,https://www.google.com/search?q=Gibsons+British+Columbia+official+municipal+website,https://www.hellobc.com/search/?query=Gibsons,Gibsons Gower Point,https://climate.weather.gc.ca/historical_data/search_historic_data_e.html?searchType=stnName&timeframe=1&txtStationName=Gibsons&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1981_2010_e.html?searchType=stnName&txtStationName=Gibsons&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1991_2020_e.html?searchType=stnName&txtStationName=Gibsons&searchMethod=contains&province=BC&provBut=Search,https://weather.gc.ca/warnings/index_e.html?prov=bc,,
39,Sunshine Coast,Langdale,langdale,https://www12.statcan.gc.ca/census-recensement/2021/dp-pd/prof/search/search.cfm?Lang=E&SearchText=Langdale%20British%20Columbia,https://www2.gov.bc.ca/gov/content/data/statistics/people-population-community,https://www2.gov.bc.ca/gov/content/governments/local-governments/facts-framework/systems/list-of-bc-local-governments,https://www.google.com/search?q=Langdale+British+Columbia+official+municipal+website,https://www.hellobc.com/search/?query=Langdale,Gibsons Gower Point,https://climate.weather.gc.ca/historical_data/search_historic_data_e.html?searchType=stnName&timeframe=1&txtStationName=Langdale&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1981_2010_e.html?searchType=stnName&txtStationName=Langdale&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1991_2020_e.html?searchType=stnName&txtStationName=Langdale&searchMethod=contains&province=BC&provBut=Search,https://weather.gc.ca/warnings/index_e.html?prov=bc,,
40,Sunshine Coast,Lund,lund,https://www12.statcan.gc.ca/census-recensement/2021/dp-pd/prof/search/search.cfm?Lang=E&SearchText=Lund%20British%20Columbia,https://www2.gov.bc.ca/gov/content/data/statistics/people-population-community,https://www2.gov.bc.ca/gov/content/governments/local-governments/facts-framework/systems/list-of-bc-local-governments,https://www.google.com/search?q=Lund+British+Columbia+official+municipal+website,https://www.hellobc.com/search/?query=Lund,Powell River A,https://climate.weather.gc.ca/historical_data/search_historic_data_e.html?searchType=stnName&timeframe=1&txtStationName=Lund&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1981_2010_e.html?searchType=stnName&txtStationName=Lund&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1991_2020_e.html?searchType=stnName&txtStationName=Lund&searchMethod=contains&province=BC&provBut=Search,https://weather.gc.ca/warnings/index_e.html?prov=bc,,
41,Sunshine Coast,Port Mellon,port-mellon,https://www12.statcan.gc.ca/census-recensement/2021/dp-pd/prof/search/search.cfm?Lang=E&SearchText=Port+Mellon%20British%20Columbia,https://www2.gov.bc.ca/gov/content/data/statistics/people-population-community,https://www2.gov.bc.ca/gov/content/governments/local-governments/facts-framework/systems/list-of-bc-local-governments,https://www.google.com/search?q=Port+Mellon+British+Columbia+official+municipal+website,https://www.hellobc.com/search/?query=Port+Mellon,Powell River A,https://climate.weather.gc.ca/historical_data/search_historic_data_e.html?searchType=stnName&timeframe=1&txtStationName=Port+Mellon&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1981_2010_e.html?searchType=stnName&txtStationName=Port+Mellon&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1991_2020_e.html?searchType=stnName&txtStationName=Port+Mellon&searchMethod=contains&province=BC&provBut=Search,https://weather.gc.ca/warnings/index_e.html?prov=bc,,
42,Sunshine Coast,Powell River,powell-river,https://www12.statcan.gc.ca/census-recensement/2021/dp-pd/prof/search/search.cfm?Lang=E&SearchText=Powell+River%20British%20Columbia,https://www2.gov.bc.ca/gov/content/data/statistics/people-population-community,https://www2.gov.bc.ca/gov/content/governments/local-governments/facts-framework/systems/list-of-bc-local-governments,https://www.google.com/search?q=Powell+River+British+Columbia+official+municipal+website,https://www.hellobc.com/search/?query=Powell+River,Powell River A,https://climate.weather.gc.ca/historical_data/search_historic_data_e.html?searchType=stnName&timeframe=1&txtStationName=Powell+River&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1981_2010_e.html?searchType=stnName&txtStationName=Powell+River&searchMethod=contains&province=BC&provBut=Search,https://climate.weather.gc.ca/climate_normals/results_1991_2020_e.html?searchType=stnName&txtStationName=Powell+River&searchMethod=contains&province=BC&provBut=Search,https://weather.gc.ca/warnings/index_e.html?prov=bc,,
